STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,sex,Sex,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),isco08,International Standard Classification of Occupations 2008 (ISCO-08),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,268.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,273.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,261.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,267.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,245.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,114.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,110.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,93.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,95.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,90.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,84.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,79.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,81.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,81.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,78.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,9.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,9.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,7.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,7.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,9.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,7.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,9.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,9.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,8.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,10.0,,,,,
