STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",UNK,Unknown,IT,Italy,2018,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",UNK,Unknown,IT,Italy,2019,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",UNK,Unknown,IT,Italy,2020,,0,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",UNK,Unknown,IT,Italy,2021,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",UNK,Unknown,IT,Italy,2022,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",UNK,Unknown,IT,Italy,2023,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,F,Females,IT,Italy,2014,,2036,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,F,Females,IT,Italy,2015,,1794,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,F,Females,IT,Italy,2016,,1752,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,F,Females,IT,Italy,2017,,1848,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,F,Females,IT,Italy,2018,,1693,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,F,Females,IT,Italy,2019,,1673,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,F,Females,IT,Italy,2020,,2252,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,F,Females,IT,Italy,2021,,1291,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,F,Females,IT,Italy,2022,,1595,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,F,Females,IT,Italy,2023,,1289,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,M,Males,IT,Italy,2014,,2497,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,M,Males,IT,Italy,2015,,2234,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,M,Males,IT,Italy,2016,,2172,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,M,Males,IT,Italy,2017,,2154,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,M,Males,IT,Italy,2018,,2053,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,M,Males,IT,Italy,2019,,1976,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,M,Males,IT,Italy,2020,,1612,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,M,Males,IT,Italy,2021,,1445,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,M,Males,IT,Italy,2022,,1536,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,M,Males,IT,Italy,2023,,1500,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,UNK,Unknown,IT,Italy,2014,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,UNK,Unknown,IT,Italy,2015,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,UNK,Unknown,IT,Italy,2016,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,UNK,Unknown,IT,Italy,2017,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,UNK,Unknown,IT,Italy,2018,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,UNK,Unknown,IT,Italy,2019,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,UNK,Unknown,IT,Italy,2020,,0,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,UNK,Unknown,IT,Italy,2021,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,UNK,Unknown,IT,Italy,2022,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,S,Other service activities,UNK,Unknown,IT,Italy,2023,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,F,Females,IT,Italy,2014,,21,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,F,Females,IT,Italy,2015,,22,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,F,Females,IT,Italy,2016,,12,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,F,Females,IT,Italy,2017,,10,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,F,Females,IT,Italy,2018,,15,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,F,Females,IT,Italy,2019,,12,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,F,Females,IT,Italy,2020,,8,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,F,Females,IT,Italy,2021,,6,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,F,Females,IT,Italy,2022,,7,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,F,Females,IT,Italy,2023,,9,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,M,Males,IT,Italy,2014,,20,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,M,Males,IT,Italy,2015,,20,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,M,Males,IT,Italy,2016,,19,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,M,Males,IT,Italy,2017,,13,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,M,Males,IT,Italy,2018,,19,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,M,Males,IT,Italy,2019,,18,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,M,Males,IT,Italy,2020,,13,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,M,Males,IT,Italy,2021,,13,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,M,Males,IT,Italy,2022,,5,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,M,Males,IT,Italy,2023,,5,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,UNK,Unknown,IT,Italy,2014,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,UNK,Unknown,IT,Italy,2015,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,UNK,Unknown,IT,Italy,2016,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,UNK,Unknown,IT,Italy,2017,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,UNK,Unknown,IT,Italy,2018,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,UNK,Unknown,IT,Italy,2019,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,UNK,Unknown,IT,Italy,2020,,0,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,UNK,Unknown,IT,Italy,2021,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,UNK,Unknown,IT,Italy,2022,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,UNK,Unknown,IT,Italy,2023,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,F,Females,IT,Italy,2014,,21,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,F,Females,IT,Italy,2015,,20,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,F,Females,IT,Italy,2016,,22,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,F,Females,IT,Italy,2017,,18,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,F,Females,IT,Italy,2018,,21,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,F,Females,IT,Italy,2019,,20,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,F,Females,IT,Italy,2020,,14,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,F,Females,IT,Italy,2021,,11,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,F,Females,IT,Italy,2022,,10,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,F,Females,IT,Italy,2023,,21,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,M,Males,IT,Italy,2014,,31,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,M,Males,IT,Italy,2015,,44,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,M,Males,IT,Italy,2016,,41,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,M,Males,IT,Italy,2017,,30,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,M,Males,IT,Italy,2018,,18,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,M,Males,IT,Italy,2019,,31,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,M,Males,IT,Italy,2020,,18,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,M,Males,IT,Italy,2021,,22,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,M,Males,IT,Italy,2022,,25,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,M,Males,IT,Italy,2023,,25,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,UNK,Unknown,IT,Italy,2014,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,UNK,Unknown,IT,Italy,2015,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,UNK,Unknown,IT,Italy,2016,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,UNK,Unknown,IT,Italy,2017,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,UNK,Unknown,IT,Italy,2018,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,UNK,Unknown,IT,Italy,2019,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,UNK,Unknown,IT,Italy,2020,,0,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,UNK,Unknown,IT,Italy,2021,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,UNK,Unknown,IT,Italy,2022,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,U,Activities of extraterritorial organisations and bodies,UNK,Unknown,IT,Italy,2023,,0,,,,,
